Angle_of_Repose,Aspartame,B_cyclodextrin,Bulk_Density,Carrs_Compressibility_Index,Citric_acid,Clove_oil_,Colloidal_silicon_dioxide_Aerosil_,Complexity,DOSE,Gum,Hausner_Ratio,Heavy_atom_count,Hydrogen_Bond_Acceptor_Count,Hydrogen_Bond_Donor_Count,Hydroxypropyl_Cellulose_HPC_,Indion,Lactose,LogS,Magnesium_Stearate,Mannitol,Menthol,Microcrystalline_Cellulose,Molecular_Weight,Neotame,Plantago_ovata,Polacrilin_Potassium,Polyethylene_Glycol,Polyvinylpyrrolidone_Crospovidone_,Rotational_bond_count,Sodium_Saccharine_,Sodium_croscarmellose,Sodium_lauryl_sulfate_SLS_,Sodium_saccharin,Sodium_starch_glycolate,Sodium_stearyl_fumarate_,Starch,Stevia_leaf_Powder_,Talc,Tapped_Density,Thickness,Topological_surface_area,Weight_mg_,Wetting_time,XLogP3_AA,polyvinyl_acetate,sodium_bicarbonate_NaHCO3_
0.0,5.0,0,0.0,0.0,0.0,0,0.0,411,250.0,0.0,0.0,23,5,2,0.0,0.0,0.0,-4.76,2.0,25.0,0,104.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,4.0,0.0,6.05,75.6,405.0,39.0,4.3,0.0,0.0
0.0,5.0,0,0.0,0.0,0.0,0,0.0,411,250.0,0.0,0.0,23,5,2,0.0,0.0,0.0,-4.76,2.0,25.0,0,99.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,4.0,0.0,6.05,75.6,400.0,37.0,4.3,0.0,0.0
0.0,5.0,0,0.0,0.0,0.0,0,0.0,411,250.0,0.0,0.0,23,5,2,0.0,0.0,0.0,-4.76,2.0,25.0,0,94.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0,4.0,0.0,6.05,75.6,405.0,34.0,4.3,0.0,0.0
20.3,10.0,0,0.481,17.6,0.0,0,0.0,411,100.0,6.0,1.21,23,5,2,0.0,0.0,0.0,-4.76,6.0,30.0,0,144.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.584,0.0,75.6,300.0,29.0,4.3,0.0,0.0
24.7,10.0,15,0.484,11.7,0.0,0,0.0,411,100.0,6.0,1.13,23,5,2,0.0,0.0,0.0,-4.76,6.0,30.0,0,129.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.548,0.0,75.6,300.0,26.0,4.3,0.0,0.0
21.3,10.0,30,0.458,16.6,0.0,0,0.0,411,100.0,6.0,1.2,23,5,2,0.0,0.0,0.0,-4.76,6.0,30.0,0,114.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.55,0.0,75.6,300.0,31.0,4.3,0.0,0.0
22.78,10.0,0,0.514,12.5,0.0,0,0.0,411,100.0,15.0,1.14,23,5,2,0.0,0.0,0.0,-4.76,6.0,30.0,0,135.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.587,0.0,75.6,300.0,24.0,4.3,0.0,0.0
22.79,10.0,15,0.515,12.8,0.0,0,0.0,411,100.0,15.0,1.14,23,5,2,0.0,0.0,0.0,-4.76,6.0,30.0,0,120.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.589,0.0,75.6,300.0,18.0,4.3,0.0,0.0
21.3,10.0,30,0.504,14.06,0.0,0,0.0,411,100.0,15.0,1.17,23,5,2,0.0,0.0,0.0,-4.76,6.0,30.0,0,105.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.59,0.0,75.6,300.0,28.0,4.3,0.0,0.0
22.29,10.0,0,0.482,15.2,0.0,0,0.0,411,100.0,24.0,1.18,23,5,2,0.0,0.0,0.0,-4.76,6.0,30.0,0,126.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.57,0.0,75.6,300.0,21.0,4.3,0.0,0.0
23.74,10.0,15,0.484,12.9,0.0,0,0.0,411,100.0,24.0,1.14,23,5,2,0.0,0.0,0.0,-4.76,6.0,30.0,0,111.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.556,0.0,75.6,300.0,25.0,4.3,0.0,0.0
25.64,10.0,30,0.514,15.0,0.0,0,0.0,411,100.0,24.0,1.17,23,5,2,0.0,0.0,0.0,-4.76,6.0,30.0,0,96.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.605,0.0,75.6,300.0,38.0,4.3,0.0,0.0
17.21,0.0,0,0.4,16.26,0.0,0,0.0,411,100.0,0.0,1.17,23,5,2,0.0,0.0,136.0,-4.76,7.0,0.0,0,100.0,354.2,0.0,0.0,0.0,0.0,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.46,0.0,75.6,350.0,0.0,4.3,0.0,0.0
14.27,0.0,0,0.38,11.45,0.0,0,0.0,411,100.0,0.0,1.12,23,5,2,0.0,0.0,129.0,-4.76,7.0,0.0,0,100.0,354.2,0.0,0.0,0.0,0.0,14.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.41,0.0,75.6,350.0,0.0,4.3,0.0,0.0
19.03,0.0,0,0.39,13.22,0.0,0,0.0,411,100.0,0.0,1.15,23,5,2,0.0,0.0,122.0,-4.76,7.0,0.0,0,100.0,354.2,0.0,0.0,0.0,0.0,21.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.44,0.0,75.6,350.0,0.0,4.3,0.0,0.0
23.9,0.0,0,0.41,14.59,0.0,0,0.0,411,100.0,0.0,1.18,23,5,2,0.0,0.0,136.0,-4.76,7.0,0.0,0,100.0,354.2,0.0,7.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.46,0.0,75.6,350.0,0.0,4.3,0.0,0.0
25.18,0.0,0,0.36,11.27,0.0,0,0.0,411,100.0,0.0,1.16,23,5,2,0.0,0.0,129.0,-4.76,7.0,0.0,0,100.0,354.2,0.0,14.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.58,0.0,75.6,350.0,0.0,4.3,0.0,0.0
27.11,0.0,0,0.41,12.85,0.0,0,0.0,411,100.0,0.0,1.11,23,5,2,0.0,0.0,122.0,-4.76,7.0,0.0,0,100.0,354.2,0.0,21.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.46,0.0,75.6,350.0,0.0,4.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,411,100.0,8.8,0.0,23,5,2,0.0,0.0,291.6,-4.76,8.8,0.0,0,0.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,8.8,0.0,0.0,75.6,440.0,0.0,4.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,411,100.0,8.8,0.0,23,5,2,0.0,0.0,291.6,-4.76,8.8,0.0,0,0.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,8.8,0.0,0.0,75.6,440.0,0.0,4.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,411,100.0,8.8,0.0,23,5,2,0.0,0.0,291.6,-4.76,8.8,0.0,0,0.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.8,0.0,0.0,75.6,440.0,0.0,4.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,411,100.0,8.8,0.0,23,5,2,0.0,0.0,291.6,-4.76,8.8,0.0,0,22.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.8,0.0,0.0,75.6,440.0,0.0,4.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,411,100.0,0.0,0.0,23,5,2,0.0,0.0,0.0,-4.76,2.0,0.0,0,397.4,354.2,1.1,0.0,0.0,0.0,38.5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.3,75.6,550.0,50.0,4.3,0.0,0.0
40.0,10.0,0,0.47,22.16,0.0,0,0.0,411,100.0,0.0,1.27,23,5,2,7.0,0.0,0.0,-4.76,0.0,72.0,0,0.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.59,0.4,75.6,200.0,75.0,4.3,0.0,0.0
41.0,10.0,0,0.48,20.12,0.0,0,0.0,411,100.0,0.0,1.24,23,5,2,7.0,0.0,0.0,-4.76,0.0,69.0,0,0.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.62,0.4,75.6,200.0,45.0,4.3,0.0,0.0
38.0,10.0,0,0.5,18.77,0.0,0,0.0,411,100.0,0.0,1.19,23,5,2,7.0,0.0,0.0,-4.76,0.0,66.0,0,0.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.68,0.4,75.6,200.0,42.0,4.3,0.0,0.0
39.0,10.0,0,0.4,16.66,0.0,0,0.0,411,100.0,0.0,1.2,23,5,2,7.0,0.0,0.0,-4.76,0.0,63.0,0,0.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.48,0.4,75.6,200.0,38.0,4.3,0.0,0.0
36.0,10.0,0,0.53,24.28,0.0,0,0.0,411,100.0,0.0,1.32,23,5,2,7.0,0.0,0.0,-4.76,0.0,60.0,0,0.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.7,0.4,75.6,200.0,30.0,4.3,0.0,0.0
36.0,10.0,0,0.36,23.52,0.0,0,0.0,411,100.0,0.0,1.24,23,5,2,7.0,0.0,0.0,-4.76,0.0,72.0,0,0.0,354.2,0.0,6.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.56,0.4,75.6,200.0,88.0,4.3,0.0,0.0
32.0,10.0,0,0.37,21.27,0.0,0,0.0,411,100.0,0.0,1.45,23,5,2,7.0,0.0,0.0,-4.76,0.0,69.0,0,0.0,354.2,0.0,9.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.47,0.4,75.6,200.0,65.0,4.3,0.0,0.0
41.0,10.0,0,0.39,20.4,0.0,0,0.0,411,100.0,0.0,1.23,23,5,2,7.0,0.0,0.0,-4.76,0.0,66.0,0,0.0,354.2,0.0,12.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.49,0.4,75.6,200.0,52.0,4.3,0.0,0.0
39.0,10.0,0,0.38,28.31,0.0,0,0.0,411,100.0,0.0,1.56,23,5,2,7.0,0.0,0.0,-4.76,0.0,63.0,0,0.0,354.2,0.0,15.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.55,0.4,75.6,200.0,48.0,4.3,0.0,0.0
40.0,10.0,0,0.54,31.64,0.0,0,0.0,411,100.0,0.0,1.46,23,5,2,7.0,0.0,0.0,-4.76,0.0,60.0,0,0.0,354.2,0.0,18.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.79,0.4,75.6,200.0,45.0,4.3,0.0,0.0
0.0,10.0,0,0.0,0.0,0.0,0,7.0,411,100.0,0.0,0.0,23,5,2,0.0,0.0,0.0,-4.76,2.0,0.0,0,77.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.69,75.6,200.0,0.0,4.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,411,100.0,8.8,0.0,23,5,2,0.0,0.0,291.6,-4.76,8.8,0.0,0,0.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,8.8,0.0,0.0,75.6,440.0,0.0,4.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,411,100.0,8.8,0.0,23,5,2,0.0,0.0,291.6,-4.76,8.8,0.0,0,0.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,8.8,0.0,0.0,75.6,440.0,0.0,4.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,411,100.0,8.8,0.0,23,5,2,0.0,0.0,291.6,-4.76,8.8,0.0,0,0.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.8,0.0,0.0,75.6,440.0,0.0,4.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,411,100.0,8.8,0.0,23,5,2,0.0,0.0,291.6,-4.76,8.8,0.0,0,22.0,354.2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.8,0.0,0.0,75.6,440.0,0.0,4.3,0.0,0.0
